pref_id,pref_eng,pref_jpn1,pref_jpn2,pr_block,hc_elec_num,name,party,ttl_votes,votes,magnitude,win,vshare,year,even
13,Tokyo,東京,東京都,東京,17,橋本幸男,全日本ドライバーズクラブ,3820327,3734,4,0,9.77403243230226e-4,1995,0
13,Tokyo,東京,東京都,東京,17,石津一二美,新自由党,3820327,3401,4,0,8.902379298944828e-4,1995,0
13,Tokyo,東京,東京都,東京,17,山田祥晴,無所属,3820327,3195,4,0,8.363158441672663e-4,1995,0
13,Tokyo,東京,東京都,東京,17,小島典子,教育党,3820327,2937,4,0,7.687823581593932e-4,1995,0
13,Tokyo,東京,東京都,東京,17,水谷保夫,日本福祉党,3820327,2930.16,4,0,7.669919355070914e-4,1995,0
13,Tokyo,東京,東京都,東京,17,山喜多時世志,日本福祉党,3820327,2776,4,0,7.266393688288987e-4,1995,0
13,Tokyo,東京,東京都,東京,17,小山信一,無所属,3820327,2723,4,0,7.127662108505371e-4,1995,0
13,Tokyo,東京,東京都,東京,17,山口節生,無所属,3820327,2571,4,0,6.729790407993871e-4,1995,0
13,Tokyo,東京,東京都,東京,17,渡部敬吉郎,日本福祉党,3820327,2403,4,0,6.290037475849581e-4,1995,0
13,Tokyo,東京,東京都,東京,17,細川雅生,無所属,3820327,2380,4,0,6.229833205377446e-4,1995,0
13,Tokyo,東京,東京都,東京,17,新村正照,全日本ドライバーズクラブ,3820327,2199,4,0,5.756051772531514e-4,1995,0
13,Tokyo,東京,東京都,東京,17,矢島浩美,自由と表現,3820327,1954,4,0,5.114745413154424e-4,1995,0
13,Tokyo,東京,東京都,東京,17,松本しげ子,国民党,3820327,1950,4,0,5.104275105246226e-4,1995,0
13,Tokyo,東京,東京都,東京,17,西山剛,自由と表現,3820327,1845,4,0,4.8294295226560446e-4,1995,0
13,Tokyo,東京,東京都,東京,17,飯浜俊司,全日本ドライバーズクラブ,3820327,1783,4,0,4.6671397500789853e-4,1995,0
13,Tokyo,東京,東京都,東京,17,宮沢仙吉,自由と表現,3820327,1752,4,0,4.5859948637904556e-4,1995,0
13,Tokyo,東京,東京都,東京,17,矢田満男,自由と表現,3820327,1646,4,0,4.308531704223225e-4,1995,0
13,Tokyo,東京,東京都,東京,17,福井実,教育党,3820327,1626,4,0,4.256180164682238e-4,1995,0
13,Tokyo,東京,東京都,東京,17,石黒勝,平民党,3820327,1580,4,0,4.135771623737968e-4,1995,0
13,Tokyo,東京,東京都,東京,17,吉田敏也,フリーワークユニオン,3820327,1446,4,0,3.7850163088133556e-4,1995,0
13,Tokyo,東京,東京都,東京,17,奈良武,国民党,3820327,1260,4,0,3.298146991082177e-4,1995,0
13,Tokyo,東京,東京都,東京,17,中野庸子,国民党,3820327,1190,4,0,3.114916602688723e-4,1995,0
13,Tokyo,東京,東京都,東京,17,天宮清,「開星論」ＵＦＯ党,3820327,1170,4,0,3.0625650631477356e-4,1995,0
13,Tokyo,東京,東京都,東京,17,大野健次,新しい政治の風,3820327,1169,4,0,3.0599474861706864e-4,1995,0
13,Tokyo,東京,東京都,東京,17,大島章,日本国民政治連合,3820327,1070,4,0,2.800807365442801e-4,1995,0
13,Tokyo,東京,東京都,東京,17,浜田健一,平民党,3820327,1034,4,0,2.7065745942690244e-4,1995,0
13,Tokyo,東京,東京都,東京,17,野中賢山,「開星論」ＵＦＯ党,3820327,982,4,0,2.570460591462459e-4,1995,0
13,Tokyo,東京,東京都,東京,17,小野文彦,日本世直し党,3820327,962,4,0,2.5181090519214714e-4,1995,0
13,Tokyo,東京,東京都,東京,17,保田玲子,文化フォーラム,3820327,878,4,0,2.2982325858493264e-4,1995,0
13,Tokyo,東京,東京都,東京,17,佐藤泰二,庶民の声,3820327,807,4,0,2.1123846204788228e-4,1995,0
13,Tokyo,東京,東京都,東京,17,森雅彦,雑民党,3820327,782,4,0,2.0469451960525891e-4,1995,0
13,Tokyo,東京,東京都,東京,17,山崎義章,国民党,3820327,770,4,0,2.0155342723279972e-4,1995,0
13,Tokyo,東京,東京都,東京,17,影山祐二,平民党,3820327,749,4,0,1.960565155809961e-4,1995,0
13,Tokyo,東京,東京都,東京,17,乾由香,日本世直し党,3820327,725,4,0,1.8977433083607764e-4,1995,0
13,Tokyo,東京,東京都,東京,17,鎌田博,庶民の声,3820327,721.09,4,0,1.8875085823805135e-4,1995,0
13,Tokyo,東京,東京都,東京,17,東哲朗,フリーワークユニオン,3820327,684,4,0,1.7904226523017533e-4,1995,0
13,Tokyo,東京,東京都,東京,17,吉沢保,雑民党,3820327,674,4,0,1.7642468825312596e-4,1995,0
13,Tokyo,東京,東京都,東京,17,森光宏明,「開星論」ＵＦＯ党,3820327,655,4,0,1.7145129199673222e-4,1995,0
13,Tokyo,東京,東京都,東京,17,高橋広吉,雑民党,3820327,647.28,4,0,1.694305225704501e-4,1995,0
13,Tokyo,東京,東京都,東京,17,新田勝弥,庶民の声,3820327,642,4,0,1.6804844192656805e-4,1995,0
13,Tokyo,東京,東京都,東京,17,坪井秀夫,雑民党,3820327,609,4,0,1.5941043790230523e-4,1995,0
13,Tokyo,東京,東京都,東京,17,大塚幸栄,文化フォーラム,3820327,565,4,0,1.478930992032881e-4,1995,0
13,Tokyo,東京,東京都,東京,17,倉茂博,日本世直し党,3820327,544.81,4,0,1.4260821128662544e-4,1995,0
13,Tokyo,東京,東京都,東京,17,野沢吉之,世界浄霊会,3820327,503,4,0,1.3166412194558214e-4,1995,0
13,Tokyo,東京,東京都,東京,17,岡田慎一郎,日本国民政治連合,3820327,501,4,0,1.3114060655017228e-4,1995,0
13,Tokyo,東京,東京都,東京,17,竹原秀明,日本国民政治連合,3820327,498,4,0,1.3035533345705748e-4,1995,0
13,Tokyo,東京,東京都,東京,17,斎藤進,文化党,3820327,487,4,0,1.274759987823032e-4,1995,0
13,Tokyo,東京,東京都,東京,17,浅野光雪,新しい政治の風,3820327,478,4,0,1.2512017950295877e-4,1995,0
13,Tokyo,東京,東京都,東京,17,笹井昌一,庶民の声,3820327,478,4,0,1.2512017950295877e-4,1995,0
13,Tokyo,東京,東京都,東京,17,榎木三男,日本国民政治連合,3820327,437,4,0,1.1438811389705646e-4,1995,0
13,Tokyo,東京,東京都,東京,17,福永恵治,フリーワークユニオン,3820327,430,4,0,1.1255581001312191e-4,1995,0
13,Tokyo,東京,東京都,東京,17,柳沢詔雄,新しい政治の風,3820327,407,4,0,1.0653538296590841e-4,1995,0
13,Tokyo,東京,東京都,東京,17,早川襄治,文化フォーラム,3820327,383,4,0,1.0025319822098999e-4,1995,0
13,Tokyo,東京,東京都,東京,17,阪本明浩,平民党,3820327,371,4,0,9.711210584853076e-5,1995,0
13,Tokyo,東京,東京都,東京,17,半場きよ,文化フォーラム,3820327,285,4,0,7.460094384590639e-5,1995,0
13,Tokyo,東京,東京都,東京,17,岡嶋一成,フリーワークユニオン,3820327,251,4,0,6.570118212393861e-5,1995,0
13,Tokyo,東京,東京都,東京,18,小川敏夫,民主党,5351924,999999.99,4,1,0.1868486903027771,1998,1
13,Tokyo,東京,東京都,東京,18,浜四津敏子,公明党,5351924,971185,4,1,0.18146464710634905,1998,1
13,Tokyo,東京,東京都,東京,18,井上美代,日本共産党,5351924,896890,4,1,0.16758272352148498,1998,1
13,Tokyo,東京,東京都,東京,18,中村敦雄,無所属,5351924,719203.74,4,1,0.1343822782236818,1998,1
13,Tokyo,東京,東京都,東京,18,小野清子,自由民主党,5351924,623483,4,0,0.1164969831410162,1998,1
13,Tokyo,東京,東京都,東京,18,塚原宏司,自由民主党,5351924,451016,4,0,0.0842717497483148,1998,1
13,Tokyo,東京,東京都,東京,18,上田哲,無所属,5351924,227790,4,0,0.04256226358969223,1998,1
13,Tokyo,東京,東京都,東京,18,岩崎駿介,社会民主党,5351924,204479,4,0,0.038206633726487894,1998,1
13,Tokyo,東京,東京都,東京,18,鈴木弘子,女性党,5351924,43325,4,0,0.008095219588320013,1998,1
13,Tokyo,東京,東京都,東京,18,高信太郎,自由連合,5351924,41182,4,0,0.007694802840996995,1998,1
13,Tokyo,東京,東京都,東京,18,猪木快守,スポーツ平和,5351924,37649,4,0,0.007034666411555919,1998,1
13,Tokyo,東京,東京都,東京,18,冨山栄子,新社会党,5351924,35860,4,0,0.006700394101261528,1998,1
13,Tokyo,東京,東京都,東京,18,中村功,青年自由,5351924,34118.2,4,0,0.0063749410492376195,1998,1
13,Tokyo,東京,東京都,東京,18,沢田正五郎,自由共和,5351924,5991,4,0,0.0011194105147980427,1998,1
13,Tokyo,東京,東京都,東京,18,斉藤俊郎,無所属,5351924,5479,4,0,0.0010237439844063556,1998,1
13,Tokyo,東京,東京都,東京,18,畑中武,スポーツ平和,5351924,5445,4,0,0.0010173911288725325,1998,1
13,Tokyo,東京,東京都,東京,18,須賀裕邦,無所属,5351924,4714,4,0,8.808047348953386e-4,1998,1
13,Tokyo,東京,東京都,東京,18,松村久義,維新政党・新風,5351924,4108,4,0,7.675744274395525e-4,1998,1
13,Tokyo,東京,東京都,東京,18,高沢美香,維新政党・新風,5351924,3286,4,0,6.139848024747735e-4,1998,1
13,Tokyo,東京,東京都,東京,18,斎藤進,無所属,5351924,3220,4,0,6.016527887914701e-4,1998,1
13,Tokyo,東京,東京都,東京,18,小関誠,スポーツ平和,5351924,3056,4,0,5.710096032753828e-4,1998,1
13,Tokyo,東京,東京都,東京,18,志鎌るり子,スポーツ平和,5351924,1965,4,0,3.671576801165338e-4,1998,1
13,Tokyo,東京,東京都,東京,18,赤石貞治,日本国民政治連合,5351924,1682,4,0,3.142795002320661e-4,1998,1
13,Tokyo,東京,東京都,東京,19,保坂三蔵,自由民主党,5042677,999999.99,4,1,0.19830736531409804,2001,0
13,Tokyo,東京,東京都,東京,19,山口那津男,公明党,5042677,881314,4,1,0.1747710591021396,2001,0
13,Tokyo,東京,東京都,東京,19,鈴木寛,民主党,5042677,759110,4,1,0.15053710558895603,2001,0
13,Tokyo,東京,東京都,東京,19,緒方靖夫,日本共産党,5042677,630196,4,1,0.12497250964120843,2001,0
13,Tokyo,東京,東京都,東京,19,遠藤宣彦,自由党,5042677,361965,4,0,0.07178032620372077,2001,0
13,Tokyo,東京,東京都,東京,19,畑恵,無所属,5042677,210573,4,0,0.04175817725386734,2001,0
13,Tokyo,東京,東京都,東京,19,上田哲,無所属,5042677,209806,4,0,0.04160607550315041,2001,0
13,Tokyo,東京,東京都,東京,19,黒岩秩子,無所属,5042677,167566,4,0,0.03322957230851788,2001,0
13,Tokyo,東京,東京都,東京,19,広田貞治,社会民主党,5042677,159226,4,0,0.031575688865259466,2001,0
13,Tokyo,東京,東京都,東京,19,小林至,自由連合,5042677,105720,4,0,0.020965054870656995,2001,0
13,Tokyo,東京,東京都,東京,19,五十嵐華子,女性党,5042677,89037,4,0,0.01765669306203828,2001,0
13,Tokyo,東京,東京都,東京,19,新垣重雄,無所属,5042677,28232,4,0,0.005598613593533752,2001,0
13,Tokyo,東京,東京都,東京,19,中川暢三,無所属,5042677,14286,4,0,0.002833019049207395,2001,0
13,Tokyo,東京,東京都,東京,19,橋本尚稔,維新政党・新風,5042677,10601,4,0,0.0021022564007173172,2001,0
13,Tokyo,東京,東京都,東京,19,斉藤俊郎,無所属,5042677,7608,4,0,0.0015087224503968824,2001,0
13,Tokyo,東京,東京都,東京,20,小川敏夫,民主党,5549536,991,4,1,1.7857348794565888e-4,2004,1
13,Tokyo,東京,東京都,東京,20,蓮舫,民主党,5549536,924,4,1,1.6650040652047305e-4,2004,1
13,Tokyo,東京,東京都,東京,20,沢雄二,公明党,5549536,827,4,1,1.4902146774072644e-4,2004,1
13,Tokyo,東京,東京都,東京,20,青島幸男,無所属,5549536,596,4,1,1.0739636611060817e-4,2004,1
13,Tokyo,東京,東京都,東京,20,今村順一郎,日本共産党,5549536,453,4,0,8.162844605386829e-5,2004,1
13,Tokyo,東京,東京都,東京,20,増元照明,無所属,5549536,381,4,0,6.865438840292233e-5,2004,1
13,Tokyo,東京,東京都,東京,20,中川直人,社会民主党,5549536,176,4,0,3.1714363146756774e-5,2004,1
13,Tokyo,東京,東京都,東京,20,上田哲,無所属,5549536,165,4,0,2.9732215450084476e-5,2004,1
13,Tokyo,東京,東京都,東京,20,松村久義,維新政党・新風,5549536,10,4,0,1.8019524515202712e-6,2004,1
13,Tokyo,東京,東京都,東京,20,又吉光雄,世界経済共同体党,5549536,8,4,0,1.441561961216217e-6,2004,1
13,Tokyo,東京,東京都,東京,20,中川雅治,自由民主党,5549536,1,4,0,1.8019524515202714e-7,2004,1
13,Tokyo,東京,東京都,東京,21,大河原雅子,民主党,5909515,999999.99,5,1,0.1692186228480679,2007,0
13,Tokyo,東京,東京都,東京,21,山口那津男,公明党,5909515,794936,5,1,0.13451797651753147,2007,0
13,Tokyo,東京,東京都,東京,21,鈴木寛,民主党,5909515,780662.47,5,1,0.1321026294035974,2007,0
13,Tokyo,東京,東京都,東京,21,丸川珠代,自由民主党,5909515,691367,5,1,0.11699217279252189,2007,0
13,Tokyo,東京,東京都,東京,21,川田龍平,無所属,5909515,683629,5,1,0.11568275907582941,2007,0
13,Tokyo,東京,東京都,東京,21,保坂三蔵,自由民主党,5909515,651484,5,0,0.11024322638998293,2007,0
13,Tokyo,東京,東京都,東京,21,田村智子,日本共産党,5909515,554104,5,0,0.09376471673225298,2007,0
13,Tokyo,東京,東京都,東京,21,杉浦ひとみ,社会民主党,5909515,209053,5,0,0.03537566111601375,2007,0
13,Tokyo,東京,東京都,東京,21,中村慶一郎,国民新党,5909515,151715,5,0,0.025673003622124657,2007,0
13,Tokyo,東京,東京都,東京,21,ドクター・中松,無所属,5909515,92512,5,0,0.01565475339346799,2007,0
13,Tokyo,東京,東京都,東京,21,黒川紀章,共生新党,5909515,70275,5,0,0.011891838839566361,2007,0
13,Tokyo,東京,東京都,東京,21,東條由布子,無所属,5909515,59607,5,0,0.010086614552970928,2007,0
13,Tokyo,東京,東京都,東京,21,鈴木信行,維新政党・新風,5909515,21548.47,5,0,0.0036464024543469307,2007,0
13,Tokyo,東京,東京都,東京,21,須田喜久夫,議員を半減させる会,5909515,18448,5,0,0.0031217451855186087,2007,0
13,Tokyo,東京,東京都,東京,21,神田敏晶,無所属,5909515,11222,5,0,0.001898971404590732,2007,0
13,Tokyo,東京,東京都,東京,21,新井てつお,無所属,5909515,8409.25,5,0,0.0014230017184151322,2007,0
13,Tokyo,東京,東京都,東京,21,沢田哲夫,無所属,5909515,7682.75,5,0,0.0013000643876866376,2007,0
13,Tokyo,東京,東京都,東京,21,マック赤坂,日本スマイル党,5909515,6408,5,0,0.0010843529460539485,2007,0
13,Tokyo,東京,東京都,東京,21,又吉光雄,世界経済共同体党,5909515,5289,5,0,8.949973051934042e-4,2007,0
13,Tokyo,東京,東京都,東京,21,和合秀典,フリーウェイクラブ,5909515,3420,5,0,5.787276959276692e-4,2007,0
13,Tokyo,東京,東京都,東京,22,蓮舫,民主党,6097768,1710734,5,1,0.28055085073751573,2010,1
13,Tokyo,東京,東京都,東京,22,竹谷とし子,公明党,6097768,806862,5,1,0.132320875441637,2010,1
13,Tokyo,東京,東京都,東京,22,中川雅治,自由民主党,6097768,711171,5,1,0.11662808424328377,2010,1
13,Tokyo,東京,東京都,東京,22,小川敏夫,民主党,6097768,696672.87,5,1,0.1142504716479866,2010,1
13,Tokyo,東京,東京都,東京,22,松田公太,みんなの党,6097768,656029,5,1,0.10758510327057376,2010,1
13,Tokyo,東京,東京都,東京,22,小池晃,日本共産党,6097768,552187,5,0,0.09055559345649096,2010,1
13,Tokyo,東京,東京都,東京,22,東海由紀子,自由民主党,6097768,299343,5,0,0.049090585276448696,2010,1
13,Tokyo,東京,東京都,東京,22,山田宏,日本創新党,6097768,200692,5,0,0.03291237055919478,2010,1
13,Tokyo,東京,東京都,東京,22,小倉麻子,たちあがれ日本,6097768,120023,5,0,0.019683103719262525,2010,1
13,Tokyo,東京,東京都,東京,22,森原秀樹,社会民主党,6097768,95685,5,0,0.015691807231760866,2010,1
13,Tokyo,東京,東京都,東京,22,海治広太郎,新党改革,6097768,79828,5,0,0.013091347522568913,2010,1
13,Tokyo,東京,東京都,東京,22,江木さおり,国民新党,6097768,53948,5,0,0.00884717162082913,2010,1
13,Tokyo,東京,東京都,東京,22,石原結実,無所属,6097768,45405,5,0,0.007446167187731642,2010,1
13,Tokyo,東京,東京都,東京,22,田中博子,無所属,6097768,16340,5,0,0.002679669019877437,2010,1
13,Tokyo,東京,東京都,東京,22,矢内筆勝,幸福実現党,6097768,10496,5,0,0.0017212855589127038,2010,1
13,Tokyo,東京,東京都,東京,22,小川昇志,無所属,6097768,8677.07,5,0,0.0014229911666039114,2010,1
13,Tokyo,東京,東京都,東京,22,マック赤坂,日本スマイル党,6097768,7599,5,0,0.0012461936892318632,2010,1
13,Tokyo,東京,東京都,東京,22,松本実,無所属,6097768,5889,5,0,9.657632104074802e-4,2010,1
13,Tokyo,東京,東京都,東京,22,沢田哲夫,無所属,6097768,5636,5,0,9.242726190960364e-4,2010,1
13,Tokyo,東京,東京都,東京,22,又吉光雄,世界経済共同体党,6097768,4900,5,0,8.03572717099109e-4,2010,1
13,Tokyo,東京,東京都,東京,22,佐野秀光,新党本質,6097768,3662,5,0,6.005476102075382e-4,2010,1
13,Tokyo,東京,東京都,東京,22,姫治けんじ,無所属,6097768,2280,5,0,3.739073050991773e-4,2010,1
13,Tokyo,東京,東京都,東京,22,和合秀典,新党フリーウェイクラブ,6097768,1893,5,0,3.1044145989155377e-4,2010,1
13,Tokyo,東京,東京都,東京,22,阪彰敏,あきつ新党,6097768,1816,5,0,2.978138886228535e-4,2010,1
13,Tokyo,東京,東京都,東京,23,丸川珠代,自由民主党,5637806,999999.99,5,1,0.1773739624953395,2013,0
13,Tokyo,東京,東京都,東京,23,山口なつお,公明党,5637806,797811,5,1,0.1415108998074783,2013,0
13,Tokyo,東京,東京都,東京,23,吉良よし子,日本共産党,5637806,703901,5,1,0.12485371082296907,2013,0
13,Tokyo,東京,東京都,東京,23,山本太郎,無所属,5637806,666684,5,1,0.11825238399476676,2013,0
13,Tokyo,東京,東京都,東京,23,たけみ敬三,自由民主党,5637806,612388,5,1,0.10862168723081284,2013,0
13,Tokyo,東京,東京都,東京,23,鈴木寛,民主党,5637806,552714.57,5,0,0.09803717439017944,2013,0
13,Tokyo,東京,東京都,東京,23,小倉淳,日本維新の会,5637806,413637,5,0,0.07336843445836909,2013,0
13,Tokyo,東京,東京都,東京,23,桐島ローランド,みんなの党,5637806,320287,5,0,0.05681057489385055,2013,0
13,Tokyo,東京,東京都,東京,23,大河原まさこ,無所属,5637806,236953,5,0,0.04202929295545111,2013,0
13,Tokyo,東京,東京都,東京,23,鈴木信行,維新政党・新風,5637806,77465.38,5,0,0.013740341544210638,2013,0
13,Tokyo,東京,東京都,東京,23,まるこ安子,みどりの風,5637806,70571,5,0,0.012517458032433183,2013,0
13,Tokyo,東京,東京都,東京,23,中松義郎,無所属,5637806,48362,5,0,0.008578159659981205,2013,0
13,Tokyo,東京,東京都,東京,23,釈量子,幸福実現党,5637806,20137,5,0,0.0035717795184864467,2013,0
13,Tokyo,東京,東京都,東京,23,犬丸勝子,無所属,5637806,12683,5,0,0.002249633988824731,2013,0
13,Tokyo,東京,東京都,東京,23,マック赤坂,日本スマイル党,5637806,12228,5,0,0.0021689288350823,2013,0
13,Tokyo,東京,東京都,東京,23,森純,無所属,5637806,6432,5,0,0.001140869338178717,2013,0
13,Tokyo,東京,東京都,東京,23,松本みのる,無所属,5637806,6123,5,0,0.0010860607832195717,2013,0
13,Tokyo,東京,東京都,東京,23,中村高志,無所属,5637806,6033,5,0,0.0010700971264353545,2013,0
13,Tokyo,東京,東京都,東京,23,マタヨシ光雄,世界経済共同体党,5637806,5633,5,0,9.991475407277227e-4,2013,0
13,Tokyo,東京,東京都,東京,23,西野貞吉,無所属,5637806,3103,5,0,5.503914111269526e-4,2013,0
13,Tokyo,東京,東京都,東京,24,蓮舫,民進党,6223546.895,1123145,6,1,0.1804670261105183,2016,1
13,Tokyo,東京,東京都,東京,24,中川まさはる,自由民主党,6223546.895,884823,6,1,0.1421734285815163,2016,1
13,Tokyo,東京,東京都,東京,24,竹谷とし子,公明党,6223546.895,770535,6,1,0.12380962383669804,2016,1
13,Tokyo,東京,東京都,東京,24,山添拓,日本共産党,6223546.895,665835,6,1,0.10698641967893456,2016,1
13,Tokyo,東京,東京都,東京,24,朝日けんたろう,自由民主党,6223546.895,644799,6,1,0.10360635355990196,2016,1
13,Tokyo,東京,東京都,東京,24,小川敏夫,民進党,6223546.895,508131,6,1,0.08164652867133253,2016,1
13,Tokyo,東京,東京都,東京,24,田中康夫,おおさか維新の会,6223546.895,469314,6,0,0.07540941008688262,2016,1
13,Tokyo,東京,東京都,東京,24,よこくめ勝仁,無所属,6223546.895,310133,6,0,0.049832194604199256,2016,1
13,Tokyo,東京,東京都,東京,24,三宅洋平,無所属,6223546.895,257036,6,0,0.04130056450711456,2016,1
13,Tokyo,東京,東京都,東京,24,鈴木まりこ,日本のこころを大切にする党,6223546.895,102402.577,6,0,0.016454054051118387,2016,1
13,Tokyo,東京,東京都,東京,24,増山れな,社会民主党,6223546.895,93677,6,0,0.015052027658899805,2016,1
13,Tokyo,東京,東京都,東京,24,小林こうき,国民怒りの声,6223546.895,82357,6,0,0.013233129176895196,2016,1
13,Tokyo,東京,東京都,東京,24,佐藤かおり,無所属,6223546.895,67535.98,6,0,0.010851686528506507,2016,1
13,Tokyo,東京,東京都,東京,24,たかぎさや,新党改革,6223546.895,60431,6,0,0.009710057788517718,2016,1
13,Tokyo,東京,東京都,東京,24,鈴木信行,維新政党・新風,6223546.895,42858.178,6,0,0.00688645538036072,2016,1
13,Tokyo,東京,東京都,東京,24,浜田かずゆき,無所属,6223546.895,28408,6,0,0.004564599653426408,2016,1
13,Tokyo,東京,東京都,東京,24,トクマ,幸福実現党,6223546.895,20412,6,0,0.0032798017504132586,2016,1
13,Tokyo,東京,東京都,東京,24,鈴木たつお,無所属,6223546.895,16187.177,6,0,0.0026009568615936334,2016,1
13,Tokyo,東京,東京都,東京,24,柳沢秀敏,無所属,6223546.895,12091,6,0,0.0019427828220775383,2016,1
13,Tokyo,東京,東京都,東京,24,佐藤ひとし,支持政党なし,6223546.895,7853.983,6,0,0.00126197860038781,2016,1
13,Tokyo,東京,東京都,東京,24,よこぼり喜久,NA,6223546.895,7329,6,0,0.0011776242910434436,2016,1
13,Tokyo,東京,東京都,東京,24,マタヨシ光雄,世界経済共同体党,6223546.895,6114,6,0,9.823979963759879e-4,2016,1
13,Tokyo,東京,東京都,東京,24,川上晃司,無所属,6223546.895,5812,6,0,9.338726128454762e-4,2016,1
13,Tokyo,東京,東京都,東京,24,犬丸勝子,犬丸勝子と共和党,6223546.895,5388,6,0,8.657442598092611e-4,2016,1
13,Tokyo,東京,東京都,東京,24,おおつき文彦,支持政党なし,6223546.895,5377,6,0,8.639767789521896e-4,2016,1
13,Tokyo,東京,東京都,東京,24,いわさかゆきお,無所属,6223546.895,5184,6,0,8.329655239144784e-4,2016,1
13,Tokyo,東京,東京都,東京,24,原田きみあき,無所属,6223546.895,5017,6,0,8.061319509025729e-4,2016,1
13,Tokyo,東京,東京都,東京,24,深江孝,支持政党なし,6223546.895,4497,6,0,7.225783103864601e-4,2016,1
13,Tokyo,東京,東京都,東京,24,ひめじけんじ,地球平和党,6223546.895,3854,6,0,6.192610202867283e-4,2016,1
13,Tokyo,東京,東京都,東京,24,さめじま良司,支持政党なし,6223546.895,3714,6,0,5.967658093785442e-4,2016,1
13,Tokyo,東京,東京都,東京,24,ふじしろ洋行,チャレンジド日本,6223546.895,3296,6,0,5.296015368098227e-4,2016,1
13,Tokyo,東京,東京都,東京,25,丸川珠代,自由民主党,5751268,1143458,6,1,0.19881841708645814,2019,0
13,Tokyo,東京,東京都,東京,25,塩村文夏,立憲民主党,5751268,688234,6,1,0.11966648050482084,2019,0
13,Tokyo,東京,東京都,東京,25,武見敬三,自由民主党,5751268,525302,6,1,0.09133672783114959,2019,0
13,Tokyo,東京,東京都,東京,25,山口那津男,公明党,5751268,815445,6,1,0.14178525500811298,2019,0
13,Tokyo,東京,東京都,東京,25,溝口晃一,諸派,5751268,18123,6,0,0.003151131194025387,2019,0
13,Tokyo,東京,東京都,東京,25,森純,無所属,5751268,15475,6,0,0.002690710987559613,2019,0
13,Tokyo,東京,東京都,東京,25,山岸一生,立憲民主党,5751268,496347,6,0,0.08630218588318263,2019,0
13,Tokyo,東京,東京都,東京,25,吉良佳子,日本共産党,5751268,706532,6,1,0.12284803977140345,2019,0
13,Tokyo,東京,東京都,東京,25,水野素子,国民民主党,5751268,186667,6,0,0.03245666868593152,2019,0
13,Tokyo,東京,東京都,東京,25,関口安弘,無所属,5751268,9686,6,0,0.0016841503473668763,2019,0
13,Tokyo,東京,東京都,東京,25,佐藤均,諸派,5751268,26958,6,0,0.004687314171414026,2019,0
13,Tokyo,東京,東京都,東京,25,朝倉玲子,社会民主党,5751268,86355,6,0,0.015014949746734112,2019,0
13,Tokyo,東京,東京都,東京,25,音喜多駿,日本維新の会,5751268,526575,6,1,0.0915580703246658,2019,0
13,Tokyo,東京,東京都,東京,25,七海ひろこ,諸派,5751268,34121,6,0,0.005932778649855997,2019,0
13,Tokyo,東京,東京都,東京,25,横山昌弘,諸派,5751268,23582,6,0,0.004100313183110229,2019,0
13,Tokyo,東京,東京都,東京,25,野原善正,れいわ新選組,5751268,214438,6,0,0.03728534298871136,2019,0
13,Tokyo,東京,東京都,東京,25,西野貞吉,無所属,5751268,9562,6,0,0.001662589884526334,2019,0
13,Tokyo,東京,東京都,東京,25,大橋昌信,諸派,5751268,129628,6,0,0.02253902965398239,2019,0
13,Tokyo,東京,東京都,東京,25,大塚紀久雄,諸派,5751268,3586,6,0,6.23514675372457e-4,2019,0
13,Tokyo,東京,東京都,東京,25,野末陳平,無所属,5751268,91194,6,0,0.01585632942161624,2019,0
13,Tokyo,東京,東京都,東京,26,説田健二,NHK党,6298460,9658,6,0,0.001533390701854104,2022,1
13,Tokyo,東京,東京都,東京,26,菅原深雪,諸派,6298460,17020,6,0,0.0027022478510620057,2022,1
13,Tokyo,東京,東京都,東京,26,山本太郎,れいわ新選組,6298460,565925,6,1,0.08985132873750092,2022,1
13,Tokyo,東京,東京都,東京,26,中村之菊,諸派,6298460,3043,6,0,4.8313397243135626e-4,2022,1
13,Tokyo,東京,東京都,東京,26,安藤裕,諸派,6298460,20758,6,0,0.0032957262568945427,2022,1
13,Tokyo,東京,東京都,東京,26,海老沢由紀,日本維新の会,6298460,530361,6,0,0.08420486912673891,2022,1
13,Tokyo,東京,東京都,東京,26,荒木千陽,諸派,6298460,284629,6,0,0.045190252855459905,2022,1
13,Tokyo,東京,東京都,東京,26,服部良一,社会民主党,6298460,59365,6,0,0.009425319840087895,2022,1
13,Tokyo,東京,東京都,東京,26,長谷川洋平,NHK党,6298460,13431,6,0,0.0021324260215989307,2022,1
13,Tokyo,東京,東京都,東京,26,山添拓,日本共産党,6298460,685224,6,1,0.10879230796099364,2022,1
13,Tokyo,東京,東京都,東京,26,猪野恵司,NHK党,6298460,10150,6,0,0.0016115050345640045,2022,1
13,Tokyo,東京,東京都,東京,26,竹谷とし子,公明党,6298460,742968,6,1,0.11796026330245805,2022,1
13,Tokyo,東京,東京都,東京,26,田中健,NHK党,6298460,19287,6,0,0.0030621771036094536,2022,1
13,Tokyo,東京,東京都,東京,26,沓沢亮治,諸派,6298460,46641,6,0,0.007405143479517215,2022,1
13,Tokyo,東京,東京都,東京,26,桑島康文,諸派,6298460,1913,6,0,3.037250375488611e-4,2022,1
13,Tokyo,東京,東京都,東京,26,小畑治彦,諸派,6298460,3283,6,0,5.212385249727711e-4,2022,1
