block,party,rank,name,yomi,lastname,firstname,last_kana,first_kana,age,recommended,status,previous,dup,dup_dist,win_smd,win_pr,loss_ratio
北関東,立憲民主党,1,枝野 幸男,えだの ゆきお,枝野,幸男,えだの,ゆきお,60,NA,前,10,1,埼玉5区,1,0,NA
北関東,立憲民主党,1,大島 敦,おおしま あつし,大島,敦,おおしま,あつし,67,NA,前,8,1,埼玉6区,1,0,NA
北関東,立憲民主党,1,小宮山 泰子,こみやま やすこ,小宮山,泰子,こみやま,やすこ,59,NA,前,7,1,埼玉7区,1,0,NA
北関東,立憲民主党,1,市来 伴子,いちき ともこ,市来,伴子,いちき,ともこ,47,NA,新,NA,1,埼玉8区,0,1,83.219
北関東,立憲民主党,1,杉村 慎治,すぎむら しんじ,杉村,慎治,すぎむら,しんじ,48,NA,新,NA,1,埼玉9区,1,0,NA
北関東,立憲民主党,1,坂本 祐之輔,さかもと ゆうのすけ,坂本,祐之輔,さかもと,ゆうのすけ,69,NA,前,3,1,埼玉10区,1,0,NA
北関東,立憲民主党,1,島田 誠,しまだ まこと,島田,誠,しまだ,まこと,66,NA,新,NA,1,埼玉11区,0,0,54.053
北関東,立憲民主党,1,森田 俊和,もりた としかず,森田,俊和,もりた,としかず,50,NA,前,2,1,埼玉12区,1,0,NA
北関東,立憲民主党,1,高木 錬太郎,たかぎ れんたろう,高木,錬太郎,たかぎ,れんたろう,52,NA,元,1,1,埼玉15区,0,0,81.591
北関東,立憲民主党,1,三角 創太,みすみ そうた,三角,創太,みすみ,そうた,36,NA,新,NA,1,埼玉16区,0,1,96.016
北関東,立憲民主党,23,若林 幸子,わかばやし さちこ,若林,幸子,わかばやし,さちこ,67,NA,新,NA,0,比例単独,0,0,NA
北関東,立憲民主党,24,木村 誠,きむら まこと,木村,誠,きむら,まこと,49,NA,新,NA,0,比例単独,0,0,NA
北関東,立憲民主党,25,渡会 光恵,わたらい みつえ,渡会,光恵,わたらい,みつえ,56,NA,新,NA,0,比例単独,0,0,NA
北関東,れいわ新選組,1,高井 崇志,たかい たかし,高井,崇志,たかい,たかし,55,NA,元,3,1,埼玉13区,0,1,36.194
北関東,れいわ新選組,2,長谷川 羽衣子,はせがわ ういこ,長谷川,羽衣子,はせがわ,ういこ,43,NA,新,NA,0,比例単独,0,0,NA
北関東,れいわ新選組,3,前田 健司,まえだ けんじ,前田,健司,まえだ,けんじ,56,NA,新,NA,0,比例単独,0,0,NA
南関東,日本保守党,1,小坂 英二,こさか えいじ,小坂,英二,こさか,えいじ,51,NA,新,NA,0,比例単独,0,0,NA
南関東,日本保守党,2,大河内 元喜,おおこうち もとよし,大河内,元喜,おおこうち,もとよし,62,NA,新,NA,0,比例単独,0,0,NA
南関東,日本保守党,3,森 健太郎,もり けんたろう,森,健太郎,もり,けんたろう,46,NA,新,NA,0,比例単独,0,0,NA
南関東,日本保守党,4,渡辺 紀明,わたなべ のりあき,渡辺,紀明,わたなべ,のりあき,53,NA,新,NA,0,比例単独,0,0,NA
南関東,日本保守党,5,服部 徹,はっとり とおる,服部,徹,はっとり,とおる,77,NA,新,NA,0,比例単独,0,0,NA
南関東,日本維新の会,1,依田 和孝,よだ かずたか,依田,和孝,よだ,かずたか,50,NA,新,NA,1,千葉1区,0,0,22.124
南関東,日本維新の会,1,雨宮 京子,あめみや きょうこ,雨宮,京子,あめみや,きょうこ,57,NA,新,NA,1,千葉4区,0,0,29.131
南関東,日本維新の会,1,岸野 智康,きしの ともやす,岸野,智康,きしの,ともやす,30,NA,新,NA,1,千葉5区,0,0,26.676
南関東,日本維新の会,1,藤巻 健太,ふじまき けんた,藤巻,健太,ふじまき,けんた,41,NA,前,1,1,千葉6区,0,1,42.585
南関東,日本維新の会,1,石塚 貞通,いしづか さだみち,石塚,貞通,いしづか,さだみち,57,NA,新,NA,1,千葉8区,0,0,25.849
南関東,日本維新の会,1,田沼 隆志,たぬま たかし,田沼,隆志,たぬま,たかし,48,NA,元,1,1,千葉9区,0,0,38.262
南関東,日本維新の会,1,地引 直輝,じびき なおき,地引,直輝,じびき,なおき,45,NA,新,NA,1,千葉12区,0,0,24.53
南関東,日本維新の会,1,浅川 義治,あさかわ よしはる,浅川,義治,あさかわ,よしはる,56,NA,前,1,1,神奈川1区,0,0,31.414
南関東,日本維新の会,1,佐藤 香,さとう かおり,佐藤,香,さとう,かおり,50,NA,新,NA,1,神奈川3区,0,0,28.897
南関東,日本維新の会,1,加藤 千華,かとう ちか,加藤,千華,かとう,ちか,26,NA,新,NA,1,神奈川4区,0,0,35.742
南関東,日本維新の会,1,久坂 くにえ,くさか くにえ,久坂,くにえ,くさか,くにえ,51,NA,新,NA,1,神奈川5区,0,0,42.068
南関東,日本維新の会,1,塩坂 源一郎,しおさか げんいちろう,塩坂,源一郎,しおさか,げんいちろう,61,NA,新,NA,1,神奈川6区,0,0,28.668
南関東,日本維新の会,1,宗像 富次郎,むなかた とみじろう,宗像,富次郎,むなかた,とみじろう,63,NA,新,NA,1,神奈川7区,0,0,23.218
南関東,日本維新の会,1,吉田 大成,よしだ たいせい,吉田,大成,よしだ,たいせい,54,NA,新,NA,1,神奈川9区,0,0,25.866
南関東,日本維新の会,1,金村 龍那,かねむら りゅうな,金村,龍那,かねむら,りゅうな,45,NA,前,1,1,神奈川10区,0,1,89.092
南関東,日本維新の会,1,水戸 将史,みと まさし,水戸,将史,みと,まさし,62,NA,元,1,1,神奈川12区,0,0,34.94
南関東,日本維新の会,1,京 利英,きょう としひで,京,利英,きょう,としひで,44,NA,新,NA,1,神奈川13区,0,0,18.609
南関東,日本維新の会,1,熊坂 崇徳,くまさか たかのり,熊坂,崇徳,くまさか,たかのり,42,NA,新,NA,1,神奈川14区,0,0,24.271
南関東,日本維新の会,1,伊左次 美江,いさじ よしえ,伊左次,美江,いさじ,よしえ,63,NA,新,NA,1,神奈川16区,0,0,16.215
南関東,日本維新の会,1,横田 光弘,よこた みつひろ,横田,光弘,よこた,みつひろ,66,NA,新,NA,1,神奈川18区,0,0,40.399
南関東,日本維新の会,1,添田 勝,そえだ まさる,添田,勝,そえだ,まさる,46,NA,新,NA,1,神奈川19区,0,0,39.85
南関東,日本維新の会,1,金子 洋一,かねこ よういち,金子,洋一,かねこ,よういち,62,NA,新,NA,1,神奈川20区,0,0,37.883
南関東,社会民主党,1,佐々木 克己,ささき かつみ,佐々木,克己,ささき,かつみ,69,NA,新,NA,1,神奈川15区,0,0,31.02
南関東,社会民主党,1,原田 義康,はらだ よしやす,原田,義康,はらだ,よしやす,71,NA,新,NA,1,千葉6区,0,0,6.575
南関東,自由民主党,1,門山 宏哲,かどやま ひろあき,門山,宏哲,かどやま,ひろあき,60,推薦・支持：公明,前,4,1,千葉1区,0,0,62.763
南関東,自由民主党,1,小林 鷹之,こばやし たかゆき,小林,鷹之,こばやし,たかゆき,49,推薦・支持：公明,前,4,1,千葉2区,1,0,NA
南関東,自由民主党,1,木村 哲也,きむら てつや,木村,哲也,きむら,てつや,55,推薦・支持：公明,元,1,1,千葉4区,0,0,74.023
南関東,自由民主党,1,英利 アルフィヤ,えり あるふぃや,英利,アルフィヤ,えり,あるふぃや,36,推薦・支持：公明,前,1,1,千葉5区,0,1,90.315
南関東,自由民主党,1,斎藤 健,さいとう けん,斎藤,健,さいとう,けん,65,推薦・支持：公明,前,5,1,千葉7区,1,0,NA
南関東,自由民主党,1,松本 泉,まつもと いずみ,松本,泉,まつもと,いずみ,42,推薦・支持：公明,新,NA,1,千葉8区,0,0,75.077
南関東,自由民主党,1,田宮 寿人,たみや ひさと,田宮,寿人,たみや,ひさと,35,推薦・支持：公明,新,NA,1,千葉9区,0,0,76.403
南関東,自由民主党,1,小池 正昭,こいけ まさあき,小池,正昭,こいけ,まさあき,58,推薦・支持：公明,新,NA,1,千葉10区,1,0,NA
南関東,自由民主党,1,浜田 靖一,はまだ やすかず,浜田,靖一,はまだ,やすかず,69,推薦・支持：公明,前,10,1,千葉12区,1,0,NA
南関東,自由民主党,1,松本 尚,まつもと ひさし,松本,尚,まつもと,ひさし,62,推薦・支持：公明,前,1,1,千葉13区,1,0,NA
南関東,自由民主党,1,高橋 恭介,たかはし きょうすけ,高橋,恭介,たかはし,きょうすけ,50,推薦・支持：公明,新,NA,1,千葉14区,0,0,35.47
南関東,自由民主党,1,中西 健治,なかにし けんじ,中西,健治,なかにし,けんじ,60,推薦・支持：公明,前,1,1,神奈川3区,1,0,NA
南関東,自由民主党,1,山本 朋広,やまもと ともひろ,山本,朋広,やまもと,ともひろ,49,NA,前,5,1,神奈川4区,0,0,45.436
南関東,自由民主党,1,坂井 学,さかい まなぶ,坂井,学,さかい,まなぶ,59,推薦・支持：公明,前,5,1,神奈川5区,1,0,NA
南関東,自由民主党,1,古川 直季,ふるかわ なおき,古川,直季,ふるかわ,なおき,56,推薦・支持：公明,前,1,1,神奈川6区,0,1,98.845
南関東,自由民主党,1,鈴木 馨祐,すずき けいすけ,鈴木,馨祐,すずき,けいすけ,47,推薦・支持：公明,前,5,1,神奈川7区,0,1,85.293
南関東,自由民主党,1,三谷 英弘,みたに ひでひろ,三谷,英弘,みたに,ひでひろ,48,推薦・支持：公明,前,3,1,神奈川8区,0,1,79.879
南関東,自由民主党,1,中山 展宏,なかやま のりひろ,中山,展宏,なかやま,のりひろ,56,推薦・支持：公明,前,4,1,神奈川9区,0,0,55.772
南関東,自由民主党,1,星野 剛士,ほしの つよし,星野,剛士,ほしの,つよし,61,推薦・支持：公明,前,4,1,神奈川12区,0,1,77.907
南関東,自由民主党,1,丸田 康一郎,まるた こういちろう,丸田,康一郎,まるた,こういちろう,39,推薦・支持：公明,新,NA,1,神奈川13区,0,0,67.809
南関東,自由民主党,1,赤間 二郎,あかま じろう,赤間,二郎,あかま,じろう,56,推薦・支持：公明,前,5,1,神奈川14区,1,0,NA
南関東,自由民主党,1,河野 太郎,こうの たろう,河野,太郎,こうの,たろう,61,推薦・支持：公明,前,9,1,神奈川15区,1,0,NA
南関東,自由民主党,1,牧島 かれん,まきしま かれん,牧島,かれん,まきしま,かれん,47,推薦・支持：公明,前,4,1,神奈川17区,1,0,NA
南関東,自由民主党,1,山際 大志郎,やまぎわ だいしろう,山際,大志郎,やまぎわ,だいしろう,56,NA,前,6,1,神奈川18区,0,1,76.63
南関東,自由民主党,1,草間 剛,くさま つよし,草間,剛,くさま,つよし,42,推薦・支持：公明,新,NA,1,神奈川19区,1,0,NA
南関東,自由民主党,1,中谷 真一,なかたに しんいち,中谷,真一,なかたに,しんいち,48,推薦・支持：公明,前,4,1,山梨1区,0,1,92.6
南関東,自由民主党,1,堀内 詔子,ほりうち のりこ,堀内,詔子,ほりうち,のりこ,59,推薦・支持：公明,前,4,1,山梨2区,1,0,NA
南関東,自由民主党,28,森田 鉄平,もりた てっぺい,森田,鉄平,もりた,てっぺい,36,NA,新,NA,0,比例単独,0,0,NA
南関東,自由民主党,29,梅崎 瑞希,うめざき みずき,梅崎,瑞希,うめざき,みずき,26,NA,新,NA,0,比例単独,0,0,NA
南関東,自由民主党,30,吉沢 直美,よしざわ なおみ,吉沢,直美,よしざわ,なおみ,53,NA,新,NA,0,比例単独,0,0,NA
南関東,自由民主党,31,文月 涼,ふづき りょう,文月,涼,ふづき,りょう,57,NA,新,NA,0,比例単独,0,0,NA
南関東,立憲民主党,1,田嶋 要,たじま かなめ,田嶋,要,たじま,かなめ,63,NA,前,7,1,千葉1区,1,0,NA
南関東,立憲民主党,1,岡島 一正,おかじま かずまさ,岡島,一正,おかじま,かずまさ,66,NA,元,3,1,千葉3区,0,1,95.336
南関東,立憲民主党,1,水沼 秀幸,みずぬま ひでゆき,水沼,秀幸,みずぬま,ひでゆき,34,NA,新,NA,1,千葉4区,1,0,NA
南関東,立憲民主党,1,矢崎 堅太郎,やざき けんたろう,矢崎,堅太郎,やざき,けんたろう,57,NA,新,NA,1,千葉5区,1,0,NA
南関東,立憲民主党,1,安藤 淳子,あんどう じゅんこ,安藤,淳子,あんどう,じゅんこ,48,NA,新,NA,1,千葉6区,1,0,NA
南関東,立憲民主党,1,本庄 知史,ほんじょう さとし,本庄,知史,ほんじょう,さとし,50,NA,前,1,1,千葉8区,1,0,NA
南関東,立憲民主党,1,奥野 総一郎,おくの そういちろう,奥野,総一郎,おくの,そういちろう,60,NA,前,5,1,千葉9区,1,0,NA
南関東,立憲民主党,1,谷田川 元,やたがわ はじめ,谷田川,元,やたがわ,はじめ,61,NA,前,3,1,千葉10区,0,1,97.638
南関東,立憲民主党,1,樋高 剛,ひだか たけし,樋高,剛,ひだか,たけし,58,NA,元,3,1,千葉12区,0,0,42.742
南関東,立憲民主党,1,宮川 伸,みやかわ しん,宮川,伸,みやかわ,しん,54,NA,元,1,1,千葉13区,0,1,96.331
南関東,立憲民主党,1,篠原 豪,しのはら ごう,篠原,豪,しのはら,ごう,49,NA,前,3,1,神奈川1区,1,0,NA
南関東,立憲民主党,1,柳家 東三楼,やなぎや とうざぶろう,柳家,東三楼,やなぎや,とうざぶろう,48,NA,新,NA,1,神奈川2区,0,0,39.5
南関東,立憲民主党,1,中村 武人,なかむら たけと,中村,武人,なかむら,たけと,49,NA,新,NA,1,神奈川3区,0,0,77.572
南関東,立憲民主党,1,早稲田 夕季,わせだ ゆき,早稲田,夕季,わせだ,ゆき,65,NA,前,2,1,神奈川4区,1,0,NA
南関東,立憲民主党,1,山崎 誠,やまざき まこと,山崎,誠,やまざき,まこと,61,NA,前,3,1,神奈川5区,0,1,83.73
南関東,立憲民主党,1,青柳 陽一郎,あおやぎ よういちろう,青柳,陽一郎,あおやぎ,よういちろう,55,NA,前,4,1,神奈川6区,1,0,NA
南関東,立憲民主党,1,中谷 一馬,なかたに かずま,中谷,一馬,なかたに,かずま,41,NA,前,2,1,神奈川7区,1,0,NA
南関東,立憲民主党,1,江田 憲司,えだ けんじ,江田,憲司,えだ,けんじ,68,NA,前,7,1,神奈川8区,1,0,NA
南関東,立憲民主党,1,笠 浩史,りゅう ひろふみ,笠,浩史,りゅう,ひろふみ,59,NA,前,7,1,神奈川9区,1,0,NA
南関東,立憲民主党,1,鈴木 光貴,すずき みつたか,鈴木,光貴,すずき,みつたか,42,NA,新,NA,1,神奈川10区,0,0,68.68
南関東,立憲民主党,1,阿部 知子,あべ ともこ,阿部,知子,あべ,ともこ,76,NA,前,8,1,神奈川12区,1,0,NA
南関東,立憲民主党,1,太 栄志,ふとり ひでし,太,栄志,ふとり,ひでし,47,NA,前,1,1,神奈川13区,1,0,NA
南関東,立憲民主党,1,長友 克洋,ながとも よしひろ,長友,克洋,ながとも,よしひろ,53,NA,新,NA,1,神奈川14区,0,1,91.17
南関東,立憲民主党,1,後藤 祐一,ごとう ゆういち,後藤,祐一,ごとう,ゆういち,55,NA,前,5,1,神奈川16区,1,0,NA
南関東,立憲民主党,1,佐々木 奈保美,ささき なおみ,佐々木,奈保美,ささき,なおみ,55,NA,新,NA,1,神奈川17区,0,1,96.377
南関東,立憲民主党,1,宗野 創,そうの はじめ,宗野,創,そうの,はじめ,31,NA,新,NA,1,神奈川18区,1,0,NA
南関東,立憲民主党,1,佐藤 喬,さとう たかし,佐藤,喬,さとう,たかし,42,NA,新,NA,1,神奈川19区,0,0,79.074
南関東,立憲民主党,1,大塚 小百合,おおつか さゆり,大塚,小百合,おおつか,さゆり,44,NA,新,NA,1,神奈川20区,1,0,NA
南関東,立憲民主党,1,中島 克仁,なかじま かつひと,中島,克仁,なかじま,かつひと,57,NA,前,4,1,山梨1区,1,0,NA
南関東,立憲民主党,30,金子 健一,かねこ けんいち,金子,健一,かねこ,けんいち,66,NA,元,1,0,比例単独,0,0,NA
南関東,立憲民主党,31,今野 典人,こんの のりと,今野,典人,こんの,のりと,64,NA,新,NA,0,比例単独,0,0,NA
南関東,立憲民主党,32,為谷 義隆,ためや よしたか,為谷,義隆,ためや,よしたか,50,NA,新,NA,0,比例単独,0,0,NA
南関東,公明党,1,角田 秀穂,つのだ ひでお,角田,秀穂,つのだ,ひでお,63,NA,前,2,0,比例単独,0,1,NA
南関東,公明党,2,沼崎 満子,ぬまざき みつこ,沼崎,満子,ぬまざき,みつこ,51,NA,新,NA,0,比例単独,0,1,NA
南関東,公明党,3,原田 直樹,はらだ なおき,原田,直樹,はらだ,なおき,33,NA,新,NA,0,比例単独,0,0,NA
南関東,公明党,4,豊沢 健児,とよさわ けんじ,豊沢,健児,とよさわ,けんじ,35,NA,新,NA,0,比例単独,0,0,NA
南関東,れいわ新選組,1,多ケ谷 亮,たがや りょう,多ケ谷,亮,たがや,りょう,55,NA,前,1,1,千葉11区,0,1,49.482
南関東,れいわ新選組,1,三好 諒,みよし りょう,三好,諒,みよし,りょう,39,NA,新,NA,1,神奈川2区,0,0,23.032
南関東,れいわ新選組,1,ミサオ・ レッドウルフ,みさお・ れっどうるふ,ミサオ・,レッドウルフ,みさお・,れっどうるふ,59,NA,新,NA,1,千葉14区,0,0,7.232
南関東,れいわ新選組,4,竹内 雅浩,たけうち まさひろ,竹内,雅浩,たけうち,まさひろ,60,NA,新,NA,0,比例単独,0,0,NA
南関東,日本共産党,1,志位 和夫,しい かずお,志位,和夫,しい,かずお,70,NA,前,10,0,比例単独,0,1,NA
南関東,日本共産党,2,畑野 君枝,はたの きみえ,畑野,君枝,はたの,きみえ,67,NA,元,2,0,比例単独,0,0,NA
南関東,日本共産党,3,斉藤 和子,さいとう かずこ,斉藤,和子,さいとう,かずこ,50,NA,元,1,0,比例単独,0,0,NA
南関東,日本共産党,4,横山 征吾,よこやま せいご,横山,征吾,よこやま,せいご,53,NA,新,NA,1,神奈川3区,0,0,19.696
南関東,国民民主党,1,岡野 純子,おかの じゅんこ,岡野,純子,おかの,じゅんこ,46,NA,新,NA,1,千葉5区,0,1,77.286
南関東,国民民主党,1,西岡 義高,にしおか よしたか,西岡,義高,にしおか,よしたか,47,NA,新,NA,1,神奈川18区,0,1,76.634
南関東,国民民主党,1,平戸 航太,ひらど こうた,平戸,航太,ひらど,こうた,37,NA,新,NA,1,千葉7区,0,0,62.645
南関東,国民民主党,1,深作 ヘスス,ふかさく へすす,深作,ヘスス,ふかさく,へすす,39,NA,新,NA,1,神奈川19区,0,1,78.641
南関東,参政党,1,鈴木 敦,すずき あつし,鈴木,敦,すずき,あつし,35,NA,前,1,0,比例単独,0,1,NA
南関東,参政党,2,江岡 貴宏,えおか たかひろ,江岡,貴宏,えおか,たかひろ,38,NA,新,NA,1,神奈川12区,0,0,23.15
南関東,参政党,2,藤田 修一,ふじた しゅういち,藤田,修一,ふじた,しゅういち,58,NA,新,NA,1,神奈川15区,0,0,18.461
東京,日本共産党,1,田村 智子,たむら ともこ,田村,智子,たむら,ともこ,59,NA,新,NA,0,比例単独,0,1,NA
東京,日本共産党,2,宮本 徹,みやもと とおる,宮本,徹,みやもと,とおる,52,NA,前,3,1,東京20区,0,0,62.335
東京,日本共産党,3,谷川 智行,たにがわ ともゆき,谷川,智行,たにがわ,ともゆき,53,NA,新,NA,1,東京4区,0,0,37.925
東京,日本共産党,4,坂井 和歌子,さかい わかこ,坂井,和歌子,さかい,わかこ,47,NA,新,NA,0,比例単独,0,0,NA
東京,日本共産党,5,伊藤 和子,いとう かずこ,伊藤,和子,いとう,かずこ,66,NA,新,NA,0,比例単独,0,0,NA
東京,立憲民主党,1,海江田 万里,かいえだ ばんり,海江田,万里,かいえだ,ばんり,75,NA,前,8,1,東京1区,1,0,NA
東京,立憲民主党,1,阿部 祐美子,あべ ゆみこ,阿部,祐美子,あべ,ゆみこ,60,NA,新,NA,1,東京3区,0,1,87.864
東京,立憲民主党,1,手塚 仁雄,てづか よしお,手塚,仁雄,てづか,よしお,58,NA,前,5,1,東京5区,1,0,NA
東京,立憲民主党,1,落合 貴之,おちあい たかゆき,落合,貴之,おちあい,たかゆき,45,NA,前,3,1,東京6区,1,0,NA
東京,立憲民主党,1,松尾 明弘,まつお あきひろ,松尾,明弘,まつお,あきひろ,49,NA,元,1,1,東京7区,1,0,NA
東京,立憲民主党,1,吉田 晴美,よしだ はるみ,吉田,晴美,よしだ,はるみ,52,NA,前,1,1,東京8区,1,0,NA
東京,立憲民主党,1,山岸 一生,やまぎし いっせい,山岸,一生,やまぎし,いっせい,43,NA,前,1,1,東京9区,1,0,NA
東京,立憲民主党,1,鈴木 庸介,すずき ようすけ,鈴木,庸介,すずき,ようすけ,48,NA,前,1,1,東京10区,0,1,99.368
東京,立憲民主党,1,阿久津 幸彦,あくつ ゆきひこ,阿久津,幸彦,あくつ,ゆきひこ,68,NA,元,4,1,東京11区,1,0,NA
東京,立憲民主党,1,酒井 菜摘,さかい なつみ,酒井,菜摘,さかい,なつみ,38,NA,前,1,1,東京15区,1,0,NA
東京,立憲民主党,1,柴田 勝之,しばた かつゆき,柴田,勝之,しばた,かつゆき,56,NA,新,NA,1,東京16区,0,1,84.644
東京,立憲民主党,1,松下 玲子,まつした れいこ,松下,玲子,まつした,れいこ,54,NA,新,NA,1,東京18区,0,1,97.796
東京,立憲民主党,1,末松 義規,すえまつ よしのり,末松,義規,すえまつ,よしのり,67,NA,前,7,1,東京19区,1,0,NA
東京,立憲民主党,1,大河原 雅子,おおかわら まさこ,大河原,雅子,おおかわら,まさこ,71,NA,前,2,1,東京21区,1,0,NA
東京,立憲民主党,1,山花 郁夫,やまはな いくお,山花,郁夫,やまはな,いくお,57,NA,元,4,1,東京22区,1,0,NA
東京,立憲民主党,1,伊藤 俊輔,いとう しゅんすけ,伊藤,俊輔,いとう,しゅんすけ,45,NA,前,2,1,東京23区,1,0,NA
東京,立憲民主党,1,有田 芳生,ありた よしふ,有田,芳生,ありた,よしふ,72,NA,新,NA,1,東京24区,0,1,90.49
東京,立憲民主党,1,長妻 昭,ながつま あきら,長妻,昭,ながつま,あきら,64,NA,前,8,1,東京27区,1,0,NA
東京,立憲民主党,1,高松 智之,たかまつ さとし,高松,智之,たかまつ,さとし,50,NA,新,NA,1,東京28区,1,0,NA
東京,立憲民主党,1,木村 剛司,きむら たけつか,木村,剛司,きむら,たけつか,53,NA,元,1,1,東京29区,0,0,79.86
東京,立憲民主党,1,五十嵐 衣里,いがらし えり,五十嵐,衣里,いがらし,えり,40,NA,新,NA,1,東京30区,1,0,NA
東京,立憲民主党,22,北出 美翔,きたで みか,北出,美翔,きたで,みか,38,NA,新,NA,0,比例単独,0,0,NA
東京,立憲民主党,23,岩永 久佳,いわなが ひさか,岩永,久佳,いわなが,ひさか,47,NA,新,NA,0,比例単独,0,0,NA
東京,立憲民主党,24,本多 平直,ほんだ ひらなお,本多,平直,ほんだ,ひらなお,59,NA,元,3,0,比例単独,0,0,NA
東京,立憲民主党,25,川島 智太郎,かわしま ともたろう,川島,智太郎,かわしま,ともたろう,60,NA,元,1,0,比例単独,0,0,NA
東京,れいわ新選組,1,櫛渕 万里,くしぶち まり,櫛渕,万里,くしぶち,まり,57,NA,前,2,1,東京14区,0,1,33.386
東京,れいわ新選組,1,依田 花蓮,よだ かれん,依田,花蓮,よだ,かれん,52,NA,新,NA,1,東京25区,0,0,26.409
東京,れいわ新選組,3,伊勢崎 賢治,いせざき けんじ,伊勢崎,賢治,いせざき,けんじ,67,NA,新,NA,0,比例単独,0,0,NA
東京,れいわ新選組,4,赤木 善美,あかぎ よしみ,赤木,善美,あかぎ,よしみ,52,NA,新,NA,0,比例単独,0,0,NA
東京,社会民主党,1,桜井 夏来,さくらい なつき,桜井,夏来,さくらい,なつき,50,NA,新,NA,0,比例単独,0,0,NA
東京,公明党,1,河西 宏一,かさい こういち,河西,宏一,かさい,こういち,45,NA,前,1,0,比例単独,0,1,NA
東京,公明党,2,大森 江里子,おおもり えりこ,大森,江里子,おおもり,えりこ,51,NA,新,NA,0,比例単独,0,1,NA
東京,公明党,3,中村 真大,なかむら まさひろ,中村,真大,なかむら,まさひろ,38,NA,新,NA,0,比例単独,0,0,NA
東京,公明党,4,山岡 篤史,やまおか あつし,山岡,篤史,やまおか,あつし,41,NA,新,NA,0,比例単独,0,0,NA
東京,日本維新の会,1,音喜多 駿,おときた しゅん,音喜多,駿,おときた,しゅん,41,NA,新,NA,1,東京1区,0,0,50.899
東京,日本維新の会,1,今村 充,いまむら みつる,今村,充,いまむら,みつる,49,NA,新,NA,1,東京2区,0,0,45.208
東京,日本維新の会,1,吉平 敏孝,よしひら としたか,吉平,敏孝,よしひら,としたか,43,NA,新,NA,1,東京3区,0,0,41.752
東京,日本維新の会,1,石川 雅俊,いしかわ まさとし,石川,雅俊,いしかわ,まさとし,44,NA,新,NA,1,東京4区,0,0,36.95
東京,日本維新の会,1,稲葉 太郎,いなば たろう,稲葉,太郎,いなば,たろう,40,NA,新,NA,1,東京5区,0,0,43.958
東京,日本維新の会,1,河村 建一,かわむら けんいち,河村,建一,かわむら,けんいち,48,NA,新,NA,1,東京6区,0,0,30.671
東京,日本維新の会,1,小野 泰輔,おの たいすけ,小野,泰輔,おの,たいすけ,50,NA,前,1,1,東京7区,0,0,54.718
東京,日本維新の会,1,南北 ちとせ,なんぼく ちとせ,南北,ちとせ,なんぼく,ちとせ,48,NA,新,NA,1,東京8区,0,0,17.472
東京,日本維新の会,1,大河内 茂太,おおこうち しげた,大河内,茂太,おおこうち,しげた,53,NA,新,NA,1,東京9区,0,0,31.12
東京,日本維新の会,1,永野 裕子,ながの ひろこ,永野,裕子,ながの,ひろこ,52,NA,新,NA,1,東京10区,0,0,42.309
東京,日本維新の会,1,大豆生田 実,おおまみうだ みのる,大豆生田,実,おおまみうだ,みのる,58,NA,新,NA,1,東京11区,0,0,40.894
東京,日本維新の会,1,阿部 司,あべ つかさ,阿部,司,あべ,つかさ,42,NA,前,1,1,東京12区,0,1,75.834
東京,日本維新の会,1,重田 惇平,しげた じゅんぺい,重田,惇平,しげた,じゅんぺい,29,NA,新,NA,1,東京13区,0,0,35.961
東京,日本維新の会,1,斉藤 佳代,さいとう かよ,斉藤,佳代,さいとう,かよ,45,NA,新,NA,1,東京14区,0,0,28.509
東京,日本維新の会,1,中津川 博郷,なかつがわ ひろさと,中津川,博郷,なかつがわ,ひろさと,75,NA,元,3,1,東京16区,0,0,39.786
東京,日本維新の会,1,猪口 幸子,いのくち さちこ,猪口,幸子,いのくち,さちこ,68,NA,新,NA,1,東京17区,0,1,65.772
東京,日本維新の会,1,吉田 圭一郎,よしだ けいいちろう,吉田,圭一郎,よしだ,けいいちろう,32,NA,新,NA,1,東京19区,0,0,30.285
東京,日本維新の会,1,山下 容子,やました ようこ,山下,容子,やました,ようこ,65,NA,新,NA,1,東京21区,0,0,40.388
東京,日本維新の会,1,佐藤 由美,さとう ゆみ,佐藤,由美,さとう,ゆみ,52,NA,新,NA,1,東京24区,0,0,23.355
東京,日本維新の会,1,宮崎 太朗,みやざき たろう,宮崎,太朗,みやざき,たろう,44,NA,新,NA,1,東京25区,0,0,37.18
東京,日本維新の会,1,藤川 隆史,ふじかわ たかし,藤川,隆史,ふじかわ,たかし,68,NA,新,NA,1,東京28区,0,0,24.382
東京,日本維新の会,1,海老沢 由紀,えびさわ ゆき,海老沢,由紀,えびさわ,ゆき,50,NA,新,NA,1,東京29区,0,0,40.111
東京,参政党,1,松田 学,まつだ まなぶ,松田,学,まつだ,まなぶ,66,NA,元,1,0,比例単独,0,0,NA
東京,参政党,2,望月 正謹,もちづき まさのり,望月,正謹,もちづき,まさのり,34,NA,新,NA,1,東京6区,0,0,20.685
東京,参政党,2,江崎 早苗,えざき さなえ,江崎,早苗,えざき,さなえ,38,NA,新,NA,1,東京28区,0,0,21.943
東京,国民民主党,1,伊藤 菜々,いとう なな,伊藤,菜々,いとう,なな,35,NA,新,NA,1,東京14区,0,0,70.141
