prefecture,dist_no,district,name,yomi,lastname,firstname,last_kana,first_kana,age,party,recommended,status,previous,duplicate,win_smd,win_pr,votes,vshare
埼玉,6,埼玉6区,津田 賢伯,つだ まさのり,津田,賢伯,つだ,まさのり,50,維新,NA,新,0,1,0,0,12958,5.83
埼玉,6,埼玉6区,尾花 瑛仁,おばな あきひと,尾花,瑛仁,おばな,あきひと,42,自民,NA,新,0,1,1,0,91049,40.98
埼玉,6,埼玉6区,秋山 もえ,あきやま もえ,秋山,もえ,あきやま,もえ,49,共産,NA,新,0,0,0,0,15561,7
埼玉,7,埼玉7区,小宮山 泰子,こみやま やすこ,小宮山,泰子,こみやま,やすこ,60,中道,NA,前,8,1,0,0,80433,42.81
埼玉,7,埼玉7区,中野 英幸,なかの ひでゆき,中野,英幸,なかの,ひでゆき,64,自民,維新,前,2,1,1,0,107470,57.19
埼玉,8,埼玉8区,市来 伴子,いちき ともこ,市来,伴子,いちき,ともこ,48,中道,NA,前,1,1,0,0,67825,29.97
埼玉,8,埼玉8区,柴山 昌彦,しばやま まさひこ,柴山,昌彦,しばやま,まさひこ,60,自民,維新,前,8,1,1,0,118529,52.38
埼玉,8,埼玉8区,岡田 静佳,おかだ しずか,岡田,静佳,おかだ,しずか,52,無所,NA,新,0,0,0,0,39928,17.65
埼玉,9,埼玉9区,杉村 慎治,すぎむら しんじ,杉村,慎治,すぎむら,しんじ,49,中道,NA,前,1,1,0,0,91805,45.03
埼玉,9,埼玉9区,大塚 拓,おおつか たく,大塚,拓,おおつか,たく,52,自民,維新,元,5,1,1,0,112062,54.97
埼玉,10,埼玉10区,坂本 祐之輔,さかもと ゆうのすけ,坂本,祐之輔,さかもと,ゆうのすけ,71,中道,NA,前,4,1,0,0,77485,44.7
埼玉,10,埼玉10区,山口 晋,やまぐち すすむ,山口,晋,やまぐち,すすむ,42,自民,維新,元,1,1,1,0,95847,55.3
埼玉,11,埼玉11区,小泉 龍司,こいずみ りゅうじ,小泉,龍司,こいずみ,りゅうじ,73,自民,維新,前,8,0,1,0,88744,53.36
埼玉,11,埼玉11区,島田 誠,しまだ まこと,島田,誠,しまだ,まこと,67,中道,NA,新,0,1,0,0,32508,19.54
埼玉,11,埼玉11区,甲斐 隆,かい たかし,甲斐,隆,かい,たかし,54,参政,NA,新,0,0,0,0,16744,10.07
埼玉,11,埼玉11区,柿沼 遥輝,かきぬま はるき,柿沼,遥輝,かきぬま,はるき,42,共産,NA,新,0,0,0,0,9156,5.5
埼玉,11,埼玉11区,布施 卓人,ふせ たかひと,布施,卓人,ふせ,たかひと,48,国民,NA,新,0,1,0,0,19174,11.53
埼玉,12,埼玉12区,森田 俊和,もりた としかず,森田,俊和,もりた,としかず,51,中道,NA,前,3,1,0,0,81103,44.2
埼玉,12,埼玉12区,野中 厚,のなか あつし,野中,厚,のなか,あつし,49,自民,維新,前,5,1,1,0,102382,55.8
埼玉,13,埼玉13区,三ツ林 裕巳,みつばやし ひろみ,三ツ林,裕巳,みつばやし,ひろみ,70,自民,維新,元,4,1,1,0,75992,39.34
埼玉,13,埼玉13区,杉山 鎮夫,すぎやま しずお,杉山,鎮夫,すぎやま,しずお,43,参政,NA,新,0,0,0,0,17675,9.15
埼玉,13,埼玉13区,橋本 幹彦,はしもと みきひこ,橋本,幹彦,はしもと,みきひこ,30,国民,NA,前,1,1,0,1,69464,35.96
埼玉,13,埼玉13区,沢口 千枝子,さわぐち ちえこ,沢口,千枝子,さわぐち,ちえこ,75,共産,NA,新,0,0,0,0,13305,6.89
埼玉,13,埼玉13区,高井 崇志,たかい たかし,高井,崇志,たかい,たかし,56,れいわ,NA,前,4,1,0,0,16713,8.65
埼玉,14,埼玉14区,苗村 京子,なえむら きょうこ,苗村,京子,なえむら,きょうこ,67,共産,NA,新,0,0,0,0,18732,9.84
埼玉,14,埼玉14区,雨宮 裕子,あめみや ゆうこ,雨宮,裕子,あめみや,ゆうこ,55,参政,NA,新,0,0,0,0,23824,12.51
埼玉,14,埼玉14区,藤田 誠,ふじた まこと,藤田,誠,ふじた,まこと,52,自民,維新,新,0,1,1,0,77481,40.69
埼玉,14,埼玉14区,鈴木 義弘,すずき よしひろ,鈴木,義弘,すずき,よしひろ,63,国民,NA,前,4,1,0,1,70386,36.96
埼玉,15,埼玉15区,田中 良生,たなか りょうせい,田中,良生,たなか,りょうせい,62,自民,NA,前,6,1,1,0,114320,52.31
埼玉,15,埼玉15区,藤川 広明,ふじかわ ひろあき,藤川,広明,ふじかわ,ひろあき,53,諸派,NA,新,0,0,0,0,15213,6.96
埼玉,15,埼玉15区,南原 竜樹,なんばら たつき,南原,竜樹,なんばら,たつき,65,維新,NA,新,0,1,0,0,31994,14.64
埼玉,15,埼玉15区,小山田 経子,おやまだ つねこ,小山田,経子,おやまだ,つねこ,47,中道,NA,新,0,1,0,0,57005,26.09
埼玉,16,埼玉16区,土屋 品子,つちや しなこ,土屋,品子,つちや,しなこ,74,自民,維新,前,9,0,1,0,98187,55.81
埼玉,16,埼玉16区,永堀 健,ながほり けん,永堀,健,ながほり,けん,58,共産,NA,新,0,0,0,0,13579,7.72
埼玉,16,埼玉16区,三角 創太,みすみ そうた,三角,創太,みすみ,そうた,38,中道,NA,前,1,1,0,0,64152,36.47
千葉,1,千葉1区,上田 敦広,うえだ あつひろ,上田,敦広,うえだ,あつひろ,42,参政,NA,新,0,0,0,0,33443,14.27
千葉,1,千葉1区,門山 宏哲,かどやま ひろあき,門山,宏哲,かどやま,ひろあき,61,自民,維新,元,4,1,1,0,109771,46.84
千葉,1,千葉1区,田嶋 要,たじま かなめ,田嶋,要,たじま,かなめ,64,中道,NA,前,8,1,0,1,91149,38.89
千葉,2,千葉2区,小林 鷹之,こばやし たかゆき,小林,鷹之,こばやし,たかゆき,51,自民,維新,前,5,1,1,0,107933,67.46
千葉,2,千葉2区,白石 ちよ,しらいし ちよ,白石,ちよ,しらいし,ちよ,49,共産,NA,新,0,0,0,0,14761,9.23
千葉,2,千葉2区,佐藤 由美,さとう ゆみ,佐藤,由美,さとう,ゆみ,54,中道,NA,新,0,1,0,0,37293,23.31
千葉,3,千葉3区,渡部 公美子,わたなべ くみこ,渡部,公美子,わたなべ,くみこ,42,共産,NA,新,0,0,0,0,8591,5.15
千葉,3,千葉3区,山本 政幸,やまもと まさゆき,山本,政幸,やまもと,まさゆき,40,参政,NA,新,0,0,0,0,22750,13.65
千葉,3,千葉3区,松野 博一,まつの ひろかず,松野,博一,まつの,ひろかず,63,自民,維新,前,9,1,1,0,86687,52
千葉,3,千葉3区,岡島 一正,おかじま かずまさ,岡島,一正,おかじま,かずまさ,68,中道,NA,前,4,1,0,0,48689,29.2
千葉,4,千葉4区,玉堀 里衣,たまほり りえ,玉堀,里衣,たまほり,りえ,38,共産,NA,新,0,0,0,0,11807,5.36
千葉,4,千葉4区,鹿嶋 祐介,かしま ゆうすけ,鹿嶋,祐介,かしま,ゆうすけ,45,自民,維新,新,0,1,1,0,106236,48.19
千葉,4,千葉4区,水沼 秀幸,みずぬま ひでゆき,水沼,秀幸,みずぬま,ひでゆき,35,中道,NA,前,1,1,0,0,71698,32.52
千葉,4,千葉4区,工藤 聖子,くどう せいこ,工藤,聖子,くどう,せいこ,46,参政,NA,新,0,1,0,1,24827,11.26
千葉,4,千葉4区,高橋 宏,たかはし ひろし,高橋,宏,たかはし,ひろし,49,減ゆ,NA,新,0,1,0,0,5891,2.67
千葉,5,千葉5区,小林 修平,こばやし しゅうへい,小林,修平,こばやし,しゅうへい,35,みらい,NA,新,0,1,0,1,25408,10.89
千葉,5,千葉5区,英利 アルフィヤ,えり あるふぃや,英利,アルフィヤ,えり,あるふぃや,37,自民,維新,前,2,1,1,0,85073,36.45
千葉,5,千葉5区,宮路 純一,みやじ じゅんいち,宮路,純一,みやじ,じゅんいち,36,参政,NA,新,0,0,0,0,21386,9.16
千葉,5,千葉5区,矢崎 堅太郎,やざき けんたろう,矢崎,堅太郎,やざき,けんたろう,58,中道,NA,前,1,1,0,0,47990,20.56
千葉,5,千葉5区,岡野 純子,おかの じゅんこ,岡野,純子,おかの,じゅんこ,47,国民,NA,前,1,1,0,1,53532,22.94
千葉,6,千葉6区,武藤 雄大,むとう ゆうだい,武藤,雄大,むとう,ゆうだい,33,国民,NA,新,0,1,0,0,41081,18.54
千葉,6,千葉6区,出羽 幹子,でわ みきこ,出羽,幹子,でわ,みきこ,59,参政,NA,新,0,0,0,0,21693,9.79
千葉,6,千葉6区,安藤 淳子,あんどう じゅんこ,安藤,淳子,あんどう,じゅんこ,49,中道,NA,前,1,1,0,0,58435,26.37
千葉,6,千葉6区,浦野 真,うらの しん,浦野,真,うらの,しん,36,共産,NA,新,0,0,0,0,10734,4.84
千葉,6,千葉6区,渡辺 博道,わたなべ ひろみち,渡辺,博道,わたなべ,ひろみち,75,自民,維新,元,8,0,1,0,89662,40.46
千葉,7,千葉7区,斎藤 健,さいとう けん,斎藤,健,さいとう,けん,66,自民,維新,前,6,1,1,0,100339,64
千葉,7,千葉7区,林田 章裕,はやしだ あきひろ,林田,章裕,はやしだ,あきひろ,49,国民,NA,新,0,1,0,0,40301,25.7
千葉,7,千葉7区,川田 龍平,かわだ りゅうへい,川田,龍平,かわだ,りゅうへい,50,減ゆ,NA,新,0,1,0,0,16146,10.3
千葉,8,千葉8区,宮本 寛之,みやもと ひろゆき,宮本,寛之,みやもと,ひろゆき,41,参政,NA,新,0,1,0,0,21138,10.88
千葉,8,千葉8区,石塚 貞通,いしづか さだみち,石塚,貞通,いしづか,さだみち,58,維新,NA,新,0,1,0,0,15021,7.73
千葉,8,千葉8区,松本 泉,まつもと いずみ,松本,泉,まつもと,いずみ,44,自民,NA,新,0,1,1,0,95279,49.06
千葉,8,千葉8区,本庄 知史,ほんじょう さとし,本庄,知史,ほんじょう,さとし,51,中道,NA,前,2,1,0,0,62784,32.33
千葉,9,千葉9区,田宮 寿人,たみや ひさと,田宮,寿人,たみや,ひさと,36,自民,NA,新,0,1,1,0,89146,44.21
千葉,9,千葉9区,奥野 総一郎,おくの そういちろう,奥野,総一郎,おくの,そういちろう,61,中道,NA,前,6,1,0,0,69444,34.44
千葉,9,千葉9区,前田 裕介,まえだ ゆうすけ,前田,裕介,まえだ,ゆうすけ,51,参政,NA,新,0,0,0,0,21058,10.44
千葉,9,千葉9区,田沼 隆志,たぬま たかし,田沼,隆志,たぬま,たかし,50,維新,NA,元,1,1,0,0,22000,10.91
千葉,10,千葉10区,田村 理江,たむら りえ,田村,理江,たむら,りえ,35,共産,NA,新,0,0,0,0,9801,6.28
千葉,10,千葉10区,谷田川 元,やたがわ はじめ,谷田川,元,やたがわ,はじめ,63,中道,NA,前,4,1,0,0,50956,32.64
千葉,10,千葉10区,小池 正昭,こいけ まさあき,小池,正昭,こいけ,まさあき,59,自民,維新,前,1,1,1,0,95358,61.08
千葉,11,千葉11区,椎名 史明,しいな ふみあき,椎名,史明,しいな,ふみあき,68,共産,NA,新,0,0,0,0,13783,8.24
千葉,11,千葉11区,森 英介,もり えいすけ,森,英介,もり,えいすけ,77,自民,維新,前,12,0,1,0,102843,61.51
千葉,11,千葉11区,多ケ谷 亮,たがや りょう,多ケ谷,亮,たがや,りょう,57,中道,NA,前,2,1,0,0,50561,30.24
千葉,12,千葉12区,葛原 茂,くずはら しげる,葛原,茂,くずはら,しげる,74,共産,NA,新,0,0,0,0,17601,9.68
千葉,12,千葉12区,浜田 靖一,はまだ やすかず,浜田,靖一,はまだ,やすかず,70,自民,維新,前,11,1,1,0,129997,71.48
千葉,12,千葉12区,大薄 裕也,おおすき ゆうや,大薄,裕也,おおすき,ゆうや,37,無所,NA,新,0,0,0,0,34270,18.84
千葉,13,千葉13区,宮川 伸,みやかわ しん,宮川,伸,みやかわ,しん,55,中道,NA,前,2,1,0,0,72234,31.94
千葉,13,千葉13区,松本 尚,まつもと ひさし,松本,尚,まつもと,ひさし,63,自民,維新,前,2,1,1,0,121796,53.86
千葉,13,千葉13区,中谷 めぐ,なかや めぐ,中谷,めぐ,なかや,めぐ,44,参政,NA,新,0,1,0,1,32098,14.19
千葉,14,千葉14区,中村 愛,なかむら あい,中村,愛,なかむら,あい,42,参政,NA,新,0,0,0,0,25597,11.59
千葉,14,千葉14区,野田 佳彦,のだ よしひこ,野田,佳彦,のだ,よしひこ,68,中道,NA,前,10,0,1,0,99324,44.98
千葉,14,千葉14区,八鎌 健太,やかま けんた,八鎌,健太,やかま,けんた,30,共産,NA,新,0,0,0,0,9831,4.45
千葉,14,千葉14区,長野 春信,ながの はるのぶ,長野,春信,ながの,はるのぶ,53,自民,維新,新,0,1,0,1,86061,38.97
東京,1,東京1区,山田 美樹,やまだ みき,山田,美樹,やまだ,みき,51,自民,NA,元,4,1,1,0,82622,43
東京,1,東京1区,海江田 万里,かいえだ ばんり,海江田,万里,かいえだ,ばんり,76,中道,NA,前,9,1,0,0,48830,25.41
東京,1,東京1区,吉川 里奈,よしかわ りな,吉川,里奈,よしかわ,りな,38,参政,NA,前,1,1,0,1,25232,13.13
東京,1,東京1区,春山 明日香,はるやま あすか,春山,明日香,はるやま,あすか,51,維新,NA,新,0,1,0,0,20187,10.5
東京,1,東京1区,黒田 朝陽,くろだ あさひ,黒田,朝陽,くろだ,あさひ,29,共産,NA,新,0,0,0,0,15295,7.96
東京,2,東京2区,天野 こころ,あまの こころ,天野,こころ,あまの,こころ,36,諸派,NA,新,0,0,0,0,4162,2.13
東京,2,東京2区,海江田 悠輔,かいえだ ゆうすけ,海江田,悠輔,かいえだ,ゆうすけ,46,参政,NA,新,0,0,0,0,13844,7.07
東京,2,東京2区,鳩山 紀一郎,はとやま きいちろう,鳩山,紀一郎,はとやま,きいちろう,49,国民,NA,前,1,1,0,0,36021,18.41
東京,2,東京2区,細野 真理,ほその まり,細野,真理,ほその,まり,44,共産,NA,新,0,0,0,0,15358,7.85
東京,2,東京2区,土橋 章宏,どばし あきひろ,土橋,章宏,どばし,あきひろ,56,みらい,NA,新,0,1,0,1,25018,12.78
東京,2,東京2区,辻 清人,つじ きよと,辻,清人,つじ,きよと,46,自民,NA,前,5,1,1,0,84690,43.27
東京,2,東京2区,今村 充,いまむら みつる,今村,充,いまむら,みつる,50,維新,NA,新,0,1,0,0,16609,8.49
東京,3,東京3区,石崎 徹,いしざき とおる,石崎,徹,いしざき,とおる,42,維新,NA,元,3,1,0,0,19403,8.88
東京,3,東京3区,石田 慎吾,いしだ しんご,石田,慎吾,いしだ,しんご,46,国民,NA,新,0,1,0,0,34805,15.93
東京,3,東京3区,阿部 祐美子,あべ ゆみこ,阿部,祐美子,あべ,ゆみこ,61,中道,NA,前,1,1,0,0,53584,24.52
東京,3,東京3区,植木 洋貴,うえき ひろたか,植木,洋貴,うえき,ひろたか,43,参政,NA,新,0,1,0,0,17544,8.03
東京,3,東京3区,石原 宏高,いしはら ひろたか,石原,宏高,いしはら,ひろたか,61,自民,NA,前,6,1,1,0,93158,42.64
東京,4,東京4区,井戸 まさえ,いど まさえ,井戸,まさえ,いど,まさえ,60,国民,NA,元,1,1,0,1,55610,24.08
東京,4,東京4区,嶋 悦子,しま えつこ,嶋,悦子,しま,えつこ,45,参政,NA,新,0,0,0,0,31577,13.68
東京,4,東京4区,平 将明,たいら まさあき,平,将明,たいら,まさあき,58,自民,維新,前,7,1,1,0,114054,49.39
東京,4,東京4区,谷川 智行,たにがわ ともゆき,谷川,智行,たにがわ,ともゆき,54,共産,NA,新,0,1,0,0,29667,12.85
東京,5,東京5区,稲葉 太郎,いなば たろう,稲葉,太郎,いなば,たろう,41,維新,NA,新,0,1,0,0,27889,12.23
東京,5,東京5区,桑水流 弓紀子,くわずる ゆきこ,桑水流,弓紀子,くわずる,ゆきこ,38,国民,NA,新,0,1,0,0,33140,14.53
東京,5,東京5区,手塚 仁雄,てづか よしお,手塚,仁雄,てづか,よしお,59,中道,NA,前,6,1,0,0,58164,25.5
東京,5,東京5区,若宮 健嗣,わかみや けんじ,若宮,健嗣,わかみや,けんじ,64,自民,NA,元,5,1,1,0,89078,39.06
東京,5,東京5区,松岡 登志子,まつおか としこ,松岡,登志子,まつおか,としこ,56,参政,NA,新,0,0,0,0,19809,8.69
東京,6,東京6区,落合 貴之,おちあい たかゆき,落合,貴之,おちあい,たかゆき,46,中道,NA,前,4,1,0,1,79262,33.21
東京,6,東京6区,丸山 勝己,まるやま かつき,丸山,勝己,まるやま,かつき,58,国民,NA,新,0,1,0,0,43524,18.24
東京,6,東京6区,島村 直輝,しまむら なおき,島村,直輝,しまむら,なおき,46,参政,NA,新,0,0,0,0,23362,9.79
東京,6,東京6区,畦元 将吾,あぜもと しょうご,畦元,将吾,あぜもと,しょうご,67,自民,維新,元,2,1,1,0,90077,37.74
東京,6,東京6区,福村 康広,ふくむら やすひろ,福村,康広,ふくむら,やすひろ,69,諸派,NA,新,0,0,0,0,2424,1.02
東京,7,東京7区,峰島 侑也,みねしま ゆうや,峰島,侑也,みねしま,ゆうや,35,みらい,NA,新,0,1,0,1,43335,18.57
東京,7,東京7区,丸川 珠代,まるかわ たまよ,丸川,珠代,まるかわ,たまよ,55,自民,NA,新,0,1,1,0,80421,34.47
東京,7,東京7区,渡辺 泰之,わたなべ やすゆき,渡辺,泰之,わたなべ,やすゆき,53,維新,NA,新,0,1,0,0,19637,8.42
東京,7,東京7区,松尾 明弘,まつお あきひろ,松尾,明弘,まつお,あきひろ,51,中道,NA,前,2,1,0,0,52576,22.53
東京,7,東京7区,石川 友梨香,いしかわ ゆりか,石川,友梨香,いしかわ,ゆりか,29,参政,NA,新,0,0,0,0,16337,7
東京,7,東京7区,入江 伸子,いりえ のぶこ,入江,伸子,いりえ,のぶこ,63,国民,NA,新,0,1,0,0,21018,9.01
東京,8,東京8区,森田 一成,もりた いっせい,森田,一成,もりた,いっせい,46,国民,NA,新,0,1,0,0,26989,11.07
東京,8,東京8区,門 寛子,かど ひろこ,門,寛子,かど,ひろこ,45,自民,維新,新,0,1,1,0,108020,44.29
東京,8,東京8区,永井 漠,ながい ばく,永井,漠,ながい,ばく,38,参政,NA,新,0,0,0,0,10642,4.36
東京,8,東京8区,吉田 晴美,よしだ はるみ,吉田,晴美,よしだ,はるみ,54,中道,NA,前,2,1,0,0,77620,31.82
東京,8,東京8区,海保 杜久麻,かいほ とくま,海保,杜久麻,かいほ,とくま,31,れいわ,NA,新,0,0,0,0,11419,4.68
東京,8,東京8区,大谷 司郎,おおたに しろう,大谷,司郎,おおたに,しろう,62,保守,NA,新,0,1,0,0,8110,3.32
東京,8,東京8区,藤原 幸弘,ふじわら ゆきひろ,藤原,幸弘,ふじわら,ゆきひろ,92,無所,NA,新,0,0,0,0,1111,0.46
東京,9,東京9区,鈴木 文哉,すずき ふみや,鈴木,文哉,すずき,ふみや,33,参政,NA,新,0,0,0,0,15638,8.53
東京,9,東京9区,薬師寺 道代,やくしじ みちよ,薬師寺,道代,やくしじ,みちよ,61,国民,NA,新,0,1,0,0,32670,17.81
東京,9,東京9区,菅原 一秀,すがわら いっしゅう,菅原,一秀,すがわら,いっしゅう,64,自民,維新,元,6,1,1,0,78927,43.03
東京,9,東京9区,山岸 一生,やまぎし いっせい,山岸,一生,やまぎし,いっせい,44,中道,NA,前,2,1,0,0,56175,30.63
東京,10,東京10区,鈴木 隼人,すずき はやと,鈴木,隼人,すずき,はやと,48,自民,維新,前,4,1,1,0,126044,49.05
東京,10,東京10区,梶原 みずほ,かじわら みずほ,梶原,みずほ,かじわら,みずほ,53,国民,NA,新,0,1,0,0,43006,16.74
東京,10,東京10区,小山 徹,こやま とおる,小山,徹,こやま,とおる,50,諸派,NA,新,0,0,0,0,2686,1.05
東京,10,東京10区,鈴木 庸介,すずき ようすけ,鈴木,庸介,すずき,ようすけ,50,中道,NA,前,2,1,0,0,67575,26.3
東京,10,東京10区,安田 伸,やすだ しん,安田,伸,やすだ,しん,55,参政,NA,新,0,0,0,0,17646,6.87
東京,11,東京11区,大豆生田 実,おおまみうだ みのる,大豆生田,実,おおまみうだ,みのる,60,維新,NA,新,0,1,0,0,26207,11.95
東京,11,東京11区,松方 恵美,まつかた えみ,松方,恵美,まつかた,えみ,52,参政,NA,新,0,0,0,0,19149,8.73
東京,11,東京11区,阿久津 幸彦,あくつ ゆきひこ,阿久津,幸彦,あくつ,ゆきひこ,69,中道,NA,前,5,1,0,0,53001,24.16
東京,11,東京11区,桑島 康文,くわじま やすふみ,桑島,康文,くわじま,やすふみ,64,諸派,NA,新,0,0,0,0,916,0.42
東京,11,東京11区,高沢 一基,たかざわ かずもと,高沢,一基,たかざわ,かずもと,51,国民,NA,新,0,1,0,1,38445,17.52
東京,11,東京11区,下村 博文,しもむら はくぶん,下村,博文,しもむら,はくぶん,71,自民,NA,元,9,1,1,0,69077,31.49
東京,11,東京11区,横手 海人,よこて かいと,横手,海人,よこて,かいと,29,共産,NA,新,0,0,0,0,12590,5.74
東京,12,東京12区,阿部 司,あべ つかさ,阿部,司,あべ,つかさ,43,維新,NA,前,2,1,0,1,33100,14.72
東京,12,東京12区,久住 勇樹,くすみ ゆうき,久住,勇樹,くすみ,ゆうき,42,国民,NA,新,0,1,0,0,30913,13.75
東京,12,東京12区,黒石 裕子,くろいし ゆうこ,黒石,裕子,くろいし,ゆうこ,34,参政,NA,新,0,0,0,0,17320,7.7
東京,12,東京12区,田原 聖子,たはら せいこ,田原,聖子,たはら,せいこ,56,共産,NA,新,0,0,0,0,20616,9.17
東京,12,東京12区,高木 啓,たかぎ けい,高木,啓,たかぎ,けい,60,自民,NA,前,3,1,1,0,78774,35.03
東京,12,東京12区,中原 翔太,なかはら しょうた,中原,翔太,なかはら,しょうた,33,中道,NA,新,0,1,0,0,44134,19.63
東京,13,東京13区,加地 敏子,かじ としこ,加地,敏子,かじ,としこ,50,参政,NA,新,0,0,0,0,19021,9.36
東京,13,東京13区,土田 慎,つちだ しん,土田,慎,つちだ,しん,35,自民,維新,前,2,1,1,0,94680,46.59
東京,13,東京13区,沢田 真吾,さわだ しんご,沢田,真吾,さわだ,しんご,40,共産,NA,新,0,0,0,0,23371,11.5
東京,13,東京13区,森 洋介,もり ようすけ,森,洋介,もり,ようすけ,31,国民,NA,前,1,1,0,1,66140,32.55
東京,14,東京14区,長南 貴則,ちょうなん たかのり,長南,貴則,ちょうなん,たかのり,40,国民,NA,新,0,1,0,0,49312,22.54
東京,14,東京14区,丹 悠,たん ひさし,丹,悠,たん,ひさし,45,参政,NA,新,0,0,0,0,19925,9.11
東京,14,東京14区,原 努,はら つとむ,原,努,はら,つとむ,44,共産,NA,新,0,0,0,0,19007,8.69
東京,14,東京14区,松島 みどり,まつしま みどり,松島,みどり,まつしま,みどり,69,自民,NA,前,8,1,1,0,109892,50.23
東京,14,東京14区,櫛渕 万里,くしぶち まり,櫛渕,万里,くしぶち,まり,58,れいわ,NA,前,3,1,0,0,20647,9.44
東京,15,東京15区,酒井 菜摘,さかい なつみ,酒井,菜摘,さかい,なつみ,39,中道,NA,前,2,1,0,0,70911,27.52
東京,15,東京15区,鈴木 佳奈,すずき かな,鈴木,佳奈,すずき,かな,46,参政,NA,新,0,0,0,0,14770,5.73
東京,15,東京15区,三次 由梨香,みつぎ ゆりか,三次,由梨香,みつぎ,ゆりか,40,維新,NA,新,0,1,0,0,26546,10.3
東京,15,東京15区,深見 紗采,ふかみ さあや,深見,紗采,ふかみ,さあや,32,国民,NA,新,0,1,0,0,28674,11.13
東京,15,東京15区,大空 幸星,おおぞら こうき,大空,幸星,おおぞら,こうき,27,自民,NA,前,1,1,1,0,109489,42.49
東京,15,東京15区,吉野 敏明,よしの としあき,吉野,敏明,よしの,としあき,58,減ゆ,NA,新,0,1,0,0,7296,2.83
東京,16,東京16区,竹内 知子,たけうち ともこ,竹内,知子,たけうち,ともこ,45,国民,NA,新,0,1,0,0,42380,20.37
東京,16,東京16区,村上 剛,むらかみ たけし,村上,剛,むらかみ,たけし,44,参政,NA,新,0,0,0,0,21320,10.25
東京,16,東京16区,柴田 勝之,しばた かつゆき,柴田,勝之,しばた,かつゆき,57,中道,NA,前,1,1,0,0,51527,24.76
東京,16,東京16区,大西 洋平,おおにし ようへい,大西,洋平,おおにし,ようへい,48,自民,維新,前,1,1,1,0,92858,44.63
東京,17,東京17区,反田 麻理,そりた まり,反田,麻理,そりた,まり,45,中道,NA,新,0,1,0,0,44594,22.03
東京,17,東京17区,平沢 勝栄,ひらさわ かつえい,平沢,勝栄,ひらさわ,かつえい,80,自民,NA,前,10,0,1,0,73234,36.18
東京,17,東京17区,長谷川 貴子,はせがわ たかこ,長谷川,貴子,はせがわ,たかこ,52,国民,NA,新,0,1,0,0,28282,13.97
東京,17,東京17区,円 より子,まどか よりこ,円,より子,まどか,よりこ,78,無所,NA,前,1,0,0,0,7328,3.62
東京,17,東京17区,杉浦 慎一郎,すぎうら しんいちろう,杉浦,慎一郎,すぎうら,しんいちろう,29,参政,NA,新,0,0,0,0,19291,9.53
東京,17,東京17区,鈴木 真志,すずき しんじ,鈴木,真志,すずき,しんじ,54,諸派,NA,新,0,0,0,0,2068,1.02
東京,17,東京17区,猪口 幸子,いのくち さちこ,猪口,幸子,いのくち,さちこ,69,維新,NA,前,1,1,0,0,27630,13.65
東京,18,東京18区,徳永 由紀子,とくなが ゆきこ,徳永,由紀子,とくなが,ゆきこ,48,参政,NA,新,0,1,0,0,17121,6.96
東京,18,東京18区,松下 玲子,まつした れいこ,松下,玲子,まつした,れいこ,55,中道,NA,前,1,1,0,0,69722,28.34
東京,18,東京18区,福田 かおる,ふくだ かおる,福田,かおる,ふくだ,かおる,40,自民,維新,前,1,1,1,0,117383,47.71
東京,18,東京18区,吉田 綾,よしだ あや,吉田,綾,よしだ,あや,40,諸派,NA,新,0,0,0,0,8330,3.39
東京,18,東京18区,鈴木 佑馬,すずき ゆうま,鈴木,佑馬,すずき,ゆうま,39,国民,NA,新,0,1,0,0,33497,13.61
東京,19,東京19区,諏訪 玲子,すわ れいこ,諏訪,玲子,すわ,れいこ,42,国民,NA,新,0,1,0,0,28452,13.93
東京,19,東京19区,末松 義規,すえまつ よしのり,末松,義規,すえまつ,よしのり,69,中道,NA,前,8,1,0,0,54345,26.6
東京,19,東京19区,松本 洋平,まつもと ようへい,松本,洋平,まつもと,ようへい,52,自民,NA,前,6,1,1,0,93697,45.86
東京,19,東京19区,一ノ瀬 陽子,いちのせ ようこ,一ノ瀬,陽子,いちのせ,ようこ,46,参政,NA,新,0,0,0,0,13463,6.59
東京,19,東京19区,井手重 美津子,いでしげ みつこ,井手重,美津子,いでしげ,みつこ,62,共産,NA,新,0,0,0,0,14350,7.02
東京,20,東京20区,木原 誠二,きはら せいじ,木原,誠二,きはら,せいじ,55,自民,維新,前,6,1,1,0,108985,48.55
東京,20,東京20区,大西 健太郎,おおにし けんたろう,大西,健太郎,おおにし,けんたろう,47,国民,NA,新,0,1,0,0,46910,20.9
東京,20,東京20区,宮本 徹,みやもと とおる,宮本,徹,みやもと,とおる,54,共産,NA,元,3,1,0,0,45031,20.06
東京,20,東京20区,掛山 茂希,かけやま しげき,掛山,茂希,かけやま,しげき,38,参政,NA,新,0,0,0,0,23544,10.49
東京,21,東京21区,黒田 太郎,くろだ たろう,黒田,太郎,くろだ,たろう,59,国民,NA,新,0,1,0,0,37086,16.21
東京,21,東京21区,鈴木 烈,すずき れつ,鈴木,烈,すずき,れつ,52,中道,NA,新,0,1,0,0,65713,28.72
東京,21,東京21区,星野 奈美,ほしの なみ,星野,奈美,ほしの,なみ,51,参政,NA,新,0,0,0,0,22373,9.78
東京,21,東京21区,小田原 潔,おだわら きよし,小田原,潔,おだわら,きよし,61,自民,維新,元,4,1,1,0,97494,42.61
